JOBID,NAME,STATE,TIME,PARTITION,NODES,CPUS,MIN_MEMORY,NODELIST
29950838,1-TRAAK-94,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950837,1-TRAAK-91,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950836,1-TRAAK-88,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950835,1-TRAAK-85,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950834,1-TRAAK-82,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950833,1-TRAAK-79,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950832,1-TRAAK-76,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950831,1-TRAAK-73,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950830,1-TRAAK-70,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950829,1-TRAAK-67,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950828,1-TRAAK-64,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950827,1-TRAAK-61,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950825,1-TRAAK-58,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950824,1-TRAAK-55,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950823,1-TRAAK-52,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950822,1-TRAAK-49,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950821,1-TRAAK-46,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950820,1-TRAAK-43,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950819,1-TRAAK-40,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950818,1-TRAAK-37,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950817,1-TRAAK-34,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950816,1-TRAAK-31,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950815,1-TRAAK-28,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950814,1-TRAAK-25,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950813,1-TRAAK-22,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950812,1-TRAAK-19,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950811,1-TRAAK-16,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950810,1-TRAAK-13,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950809,1-TRAAK-10,PENDING,0:00,boost_usr_pr,1,32,15400M,
29950808,1-TRAAK-7,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874802,1-TRAAK-199,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874801,1-TRAAK-196,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874800,1-TRAAK-193,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874799,1-TRAAK-190,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874798,1-TRAAK-187,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874797,1-TRAAK-184,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874796,1-TRAAK-181,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874795,1-TRAAK-178,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874794,1-TRAAK-175,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874793,1-TRAAK-172,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874792,1-TRAAK-169,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874791,1-TRAAK-166,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874790,1-TRAAK-163,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874789,1-TRAAK-160,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874788,1-TRAAK-157,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874787,1-TRAAK-154,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874786,1-TRAAK-151,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874785,1-TRAAK-148,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874784,1-TRAAK-145,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874783,1-TRAAK-142,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874782,1-TRAAK-139,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874781,1-TRAAK-136,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874780,1-TRAAK-133,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874779,1-TRAAK-130,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874778,1-TRAAK-127,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874776,1-TRAAK-124,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874775,1-TRAAK-121,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874774,1-TRAAK-118,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874773,1-TRAAK-115,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874772,1-TRAAK-112,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874771,1-TRAAK-109,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874770,1-TRAAK-106,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874769,1-TRAAK-103,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874768,1-TRAAK-100,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874767,1-TRAAK-97,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874766,1-TRAAK-94,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874765,1-TRAAK-91,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874764,1-TRAAK-88,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874762,1-TRAAK-85,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874760,1-TRAAK-82,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874759,1-TRAAK-79,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874758,1-TRAAK-76,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874757,1-TRAAK-73,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874756,1-TRAAK-70,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874755,1-TRAAK-67,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874754,1-TRAAK-64,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874753,1-TRAAK-61,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874752,1-TRAAK-58,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874751,1-TRAAK-55,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874750,1-TRAAK-52,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874749,1-TRAAK-49,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874748,1-TRAAK-46,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874747,1-TRAAK-43,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874746,1-TRAAK-40,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874745,1-TRAAK-37,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874744,1-TRAAK-34,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874743,1-TRAAK-31,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874742,1-TRAAK-28,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874741,1-TRAAK-25,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874740,1-TRAAK-22,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874739,1-TRAAK-19,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874738,1-TRAAK-16,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874737,1-TRAAK-13,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874736,1-TRAAK-10,PENDING,0:00,boost_usr_pr,1,32,15400M,
29874735,1-TRAAK-7,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305330,UCL3-96,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305328,UCL3-91,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305327,UCL3-86,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305325,UCL3-81,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305324,UCL3-76,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305323,UCL3-71,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305321,UCL3-66,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305320,UCL3-61,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305319,UCL3-56,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305318,UCL3-51,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305297,UCL3-96,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305296,UCL3-91,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305295,UCL3-86,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305293,UCL3-81,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305292,UCL3-76,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305291,UCL3-71,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305290,UCL3-66,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305288,UCL3-61,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305267,UCL3-56,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305265,UCL3-51,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305247,UCL3-96,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305246,UCL3-91,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305245,UCL3-86,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305244,UCL3-81,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305243,UCL3-76,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305242,UCL3-71,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305241,UCL3-66,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305240,UCL3-61,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305239,UCL3-56,PENDING,0:00,boost_usr_pr,1,32,15400M,
29305238,UCL3-51,PENDING,0:00,boost_usr_pr,1,32,15400M,
29244184_[,run_gptoss20b.s,PENDING,0:00,boost_usr_pr,1,8,120G,
29956748,-10_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29956747,-10_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29956746,-10_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29956721,-10_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29956720,-10_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29956719,-10_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29956717,-10_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29956716,-10_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29956715,-10_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29956697,-15_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29956695,-15_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29956694,-15_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29947157,-15_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29947156,-15_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29947155,-15_1_45r,PENDING,0:00,boost_usr_pr,1,2,200000M,
29948800,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948799,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948798,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948797,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948775,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948774,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948773,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948772,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948770,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948769,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948768,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948767,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948766,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948765,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948764,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948763,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948762,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948761,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948760,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948759,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948758,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948757,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948756,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948755,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948754,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948753,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948751,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948750,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948749,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948748,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948747,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948746,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948745,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948744,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948743,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948742,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948741,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948740,3SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948713,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948712,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948710,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948709,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948708,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948707,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948706,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948705,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948704,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948703,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948701,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948700,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948699,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948698,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948697,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948696,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948695,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948694,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948692,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948691,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948690,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948689,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948688,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948687,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948686,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948685,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948683,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948682,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948681,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948680,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948679,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948678,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948677,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948675,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948674,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948672,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948671,2SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948562,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948561,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948560,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948559,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948558,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948557,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948556,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948555,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948553,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948552,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948551,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948550,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948549,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948548,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948547,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948546,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948544,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948543,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948541,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948540,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948538,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948537,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948536,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948535,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948534,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948532,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948531,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948530,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948529,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948528,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948525,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948523,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948522,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948520,SZ-insertion,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948478,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948477,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948475,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948474,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948473,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948472,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948471,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948470,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948469,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948468,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948467,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948466,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948465,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948462,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948458,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948457,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948454,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948452,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948451,3membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948425,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948424,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948423,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948402,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948401,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948400,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948399,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948398,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948397,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948396,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948395,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948394,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948392,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948391,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948390,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948389,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948388,2membrane,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948317,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948316,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948315,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948314,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948313,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948312,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948310,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948308,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948307,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948306,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948305,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948304,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948300,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948299,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948298,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948297,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948296,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948295,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948294,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948292,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948291,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948290,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29948289,traak,PENDING,0:00,boost_usr_pr,1,32,15400M,
29939606,prod10,PENDING,0:00,boost_usr_pr,1,8,15400M,
29939605,prod9,PENDING,0:00,boost_usr_pr,1,8,15400M,
29939603,prod8,PENDING,0:00,boost_usr_pr,1,8,15400M,
29939601,prod7,PENDING,0:00,boost_usr_pr,1,8,15400M,
29939600,prod6,PENDING,0:00,boost_usr_pr,1,8,15400M,
29939579,prod5,PENDING,0:00,boost_usr_pr,1,8,15400M,
29939577,prod4,PENDING,0:00,boost_usr_pr,1,8,15400M,
29939576,prod3,PENDING,0:00,boost_usr_pr,1,8,15400M,
29881556,prod6,PENDING,0:00,boost_usr_pr,1,16,15400M,
29881555,prod5,PENDING,0:00,boost_usr_pr,1,16,15400M,
29881085,prod6,PENDING,0:00,boost_usr_pr,1,16,15400M,
29881033,prod6,PENDING,0:00,boost_usr_pr,1,16,15400M,
29881032,prod5,PENDING,0:00,boost_usr_pr,1,16,15400M,
29592512,AQP-PE,PENDING,0:00,boost_usr_pr,1,8,15400M,
29592266,AQP-MIX,PENDING,0:00,boost_usr_pr,1,8,15400M,
29872830,my_batch_job,PENDING,0:00,boost_usr_pr,1,16,15400M,
29872828,my_batch_job,PENDING,0:00,boost_usr_pr,1,16,15400M,
29925691,TB2.5,PENDING,0:00,boost_usr_pr,32,1024,15400M,
29925690,TB2.5,PENDING,0:00,boost_usr_pr,32,1024,15400M,
29925673,TB2.5,PENDING,0:00,boost_usr_pr,32,1024,15400M,
29925672,TB2.5,PENDING,0:00,boost_usr_pr,32,1024,15400M,
28037422_[,new_LCP_L32,PENDING,0:00,boost_usr_pr,1,16,250G,
28868945_[,new_LCP_L32,PENDING,0:00,boost_usr_pr,1,16,250G,
27408604_[,TESTAZZO_run4,PENDING,0:00,boost_usr_pr,1,16,250G,
27408597_[,TESTAZZO_run2,PENDING,0:00,boost_usr_pr,1,16,250G,
28243205_[,new_LCP_L32,PENDING,0:00,boost_usr_pr,1,16,250G,
29953490,samba-3b-train-,PENDING,0:00,boost_usr_pr,32,512,15400M,
29953462,samba-3b-train-,PENDING,0:00,boost_usr_pr,32,512,15400M,
29953448,samba-3b-train-,PENDING,0:00,boost_usr_pr,32,512,15400M,
29918403,samba-3b-train-,PENDING,0:00,boost_usr_pr,32,512,15400M,
29918336,samba-3b-train-,PENDING,0:00,boost_usr_pr,32,512,15400M,
29939149,x10_scan,PENDING,0:00,boost_usr_pr,4,64,200G,
29939148,x8_scan,PENDING,0:00,boost_usr_pr,4,64,200G,
29939178,x4_scan,PENDING,0:00,boost_usr_pr,4,64,200G,
29939177,x3_scan,PENDING,0:00,boost_usr_pr,4,64,200G,
29939176,x2_scan,PENDING,0:00,boost_usr_pr,4,64,200G,
29939175,x1_scan,PENDING,0:00,boost_usr_pr,4,64,200G,
29939174,x0_scan,PENDING,0:00,boost_usr_pr,4,64,200G,
29972056,ERA5-N320,PENDING,0:00,boost_usr_pr,64,1024,0,
29922069,de330_r2,PENDING,0:00,boost_usr_pr,32,512,0,
29972944,jobscript-bench,PENDING,0:00,boost_usr_pr,16,512,0,
29995378,b880-3,PENDING,0:00,boost_usr_pr,4,16,0,
27408594_[,TESTAZZO_run1,PENDING,0:00,boost_usr_pr,1,16,250G,
29995368_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995367_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995366_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995365_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995354_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995312_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995311_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
